snapshot_id,snapshot_ts,store_id,city_id,resource_type,resource_name,active_units,provisioned_units,utilization_pct,monthly_cost_inr,shift_staff_present,shift_staff_planned
2419,2026-03-26T07:30:00+05:30,30,5,picker_capacity,Pune Hadapsar DS-5 Picker Capacity,8,9,88.89,333000,8,9
2420,2026-03-26T07:30:00+05:30,30,5,packer_capacity,Pune Hadapsar DS-5 Packer Capacity,3,5,60.0,227000,3,5
2421,2026-03-26T07:30:00+05:30,30,5,driver_capacity,Pune Hadapsar DS-5 Driver Capacity,20,23,86.96,582000,20,23
2422,2026-03-26T07:30:00+05:30,30,5,dispatch_bays,Pune Hadapsar DS-5 Dispatch Bays,3,3,100.0,130000,20,23
2423,2026-03-26T07:30:00+05:30,30,5,cold_storage,Pune Hadapsar DS-5 Cold Storage,99,153,64.71,173780,11,14
2424,2026-03-26T07:30:00+05:30,30,5,saas_licenses,Pune Hadapsar DS-5 Operations SaaS Seats,12,20,60.0,51200,11,14
2425,2026-03-26T07:08:00+05:30,31,6,picker_capacity,Chennai OMR DS-1 Picker Capacity,16,18,88.89,441000,16,18
2426,2026-03-26T07:08:00+05:30,31,6,packer_capacity,Chennai OMR DS-1 Packer Capacity,9,10,90.0,272000,9,10
2427,2026-03-26T07:08:00+05:30,31,6,driver_capacity,Chennai OMR DS-1 Driver Capacity,33,37,89.19,694000,33,37
2428,2026-03-26T07:08:00+05:30,31,6,dispatch_bays,Chennai OMR DS-1 Dispatch Bays,6,7,85.71,194000,33,37
2429,2026-03-26T07:08:00+05:30,31,6,cold_storage,Chennai OMR DS-1 Cold Storage,384,461,83.3,253860,25,28
2430,2026-03-26T07:08:00+05:30,31,6,saas_licenses,Chennai OMR DS-1 Operations SaaS Seats,26,34,76.47,55540,25,28
2431,2026-03-26T07:05:00+05:30,32,6,picker_capacity,Chennai Adyar DS-2 Picker Capacity,10,11,90.91,357000,10,11
2432,2026-03-26T07:05:00+05:30,32,6,packer_capacity,Chennai Adyar DS-2 Packer Capacity,7,8,87.5,254000,7,8
2433,2026-03-26T07:05:00+05:30,32,6,driver_capacity,Chennai Adyar DS-2 Driver Capacity,25,29,86.21,630000,25,29
2434,2026-03-26T07:05:00+05:30,32,6,dispatch_bays,Chennai Adyar DS-2 Dispatch Bays,5,5,100.0,162000,25,29
2435,2026-03-26T07:05:00+05:30,32,6,cold_storage,Chennai Adyar DS-2 Cold Storage,177,240,73.75,196400,17,19
2436,2026-03-26T07:05:00+05:30,32,6,saas_licenses,Chennai Adyar DS-2 Operations SaaS Seats,20,25,80.0,52750,17,19
2437,2026-03-26T07:42:00+05:30,33,6,picker_capacity,Chennai Anna Nagar DS-3 Picker Capacity,9,10,90.0,345000,9,10
2438,2026-03-26T07:42:00+05:30,33,6,packer_capacity,Chennai Anna Nagar DS-3 Packer Capacity,5,7,71.43,245000,5,7
2439,2026-03-26T07:42:00+05:30,33,6,driver_capacity,Chennai Anna Nagar DS-3 Driver Capacity,16,19,84.21,550000,16,19
2440,2026-03-26T07:42:00+05:30,33,6,dispatch_bays,Chennai Anna Nagar DS-3 Dispatch Bays,3,3,100.0,130000,16,19
2441,2026-03-26T07:42:00+05:30,33,6,cold_storage,Chennai Anna Nagar DS-3 Cold Storage,121,145,83.45,171700,14,17
2442,2026-03-26T07:42:00+05:30,33,6,saas_licenses,Chennai Anna Nagar DS-3 Operations SaaS Seats,18,23,78.26,52130,14,17
2443,2026-03-26T07:07:00+05:30,34,6,picker_capacity,Chennai Velachery DS-4 Picker Capacity,5,6,83.33,297000,5,6
2444,2026-03-26T07:07:00+05:30,34,6,packer_capacity,Chennai Velachery DS-4 Packer Capacity,4,5,80.0,227000,4,5
2445,2026-03-26T07:07:00+05:30,34,6,driver_capacity,Chennai Velachery DS-4 Driver Capacity,12,16,75.0,526000,12,16
2446,2026-03-26T07:07:00+05:30,34,6,dispatch_bays,Chennai Velachery DS-4 Dispatch Bays,3,3,100.0,130000,12,16
2447,2026-03-26T07:07:00+05:30,34,6,cold_storage,Chennai Velachery DS-4 Cold Storage,97,125,77.6,166500,9,11
2448,2026-03-26T07:07:00+05:30,34,6,saas_licenses,Chennai Velachery DS-4 Operations SaaS Seats,4,17,23.53,50270,9,11
2449,2026-03-27T07:30:00+05:30,1,1,picker_capacity,Bengaluru HSR DS-1 Picker Capacity,10,11,90.91,357000,10,11
2450,2026-03-27T07:30:00+05:30,1,1,packer_capacity,Bengaluru HSR DS-1 Packer Capacity,5,7,71.43,245000,5,7
2451,2026-03-27T07:30:00+05:30,1,1,driver_capacity,Bengaluru HSR DS-1 Driver Capacity,28,31,90.32,646000,28,31
2452,2026-03-27T07:30:00+05:30,1,1,dispatch_bays,Bengaluru HSR DS-1 Dispatch Bays,5,5,100.0,162000,28,31
2453,2026-03-27T07:30:00+05:30,1,1,cold_storage,Bengaluru HSR DS-1 Cold Storage,229,290,78.97,209400,15,18
2454,2026-03-27T07:30:00+05:30,1,1,saas_licenses,Bengaluru HSR DS-1 Operations SaaS Seats,19,24,79.17,52440,15,18
2455,2026-03-27T07:13:00+05:30,2,1,picker_capacity,Bengaluru Indiranagar DS-2 Picker Capacity,12,13,92.31,381000,12,13
2456,2026-03-27T07:13:00+05:30,2,1,packer_capacity,Bengaluru Indiranagar DS-2 Packer Capacity,7,8,87.5,254000,7,8
2457,2026-03-27T07:13:00+05:30,2,1,driver_capacity,Bengaluru Indiranagar DS-2 Driver Capacity,22,26,84.62,606000,22,26
2458,2026-03-27T07:13:00+05:30,2,1,dispatch_bays,Bengaluru Indiranagar DS-2 Dispatch Bays,5,5,100.0,162000,22,26
2459,2026-03-27T07:13:00+05:30,2,1,cold_storage,Bengaluru Indiranagar DS-2 Cold Storage,316,375,84.27,231500,19,21
2460,2026-03-27T07:13:00+05:30,2,1,saas_licenses,Bengaluru Indiranagar DS-2 Operations SaaS Seats,16,27,59.26,53370,19,21
2461,2026-03-27T07:26:00+05:30,3,1,picker_capacity,Bengaluru Whitefield DS-3 Picker Capacity,9,11,81.82,357000,9,11
2462,2026-03-27T07:26:00+05:30,3,1,packer_capacity,Bengaluru Whitefield DS-3 Packer Capacity,8,10,80.0,272000,8,10
2463,2026-03-27T07:26:00+05:30,3,1,driver_capacity,Bengaluru Whitefield DS-3 Driver Capacity,22,25,88.0,598000,22,25
2464,2026-03-27T07:26:00+05:30,3,1,dispatch_bays,Bengaluru Whitefield DS-3 Dispatch Bays,5,5,100.0,162000,22,25
2465,2026-03-27T07:26:00+05:30,3,1,cold_storage,Bengaluru Whitefield DS-3 Cold Storage,213,298,71.48,211480,17,21
2466,2026-03-27T07:26:00+05:30,3,1,saas_licenses,Bengaluru Whitefield DS-3 Operations SaaS Seats,23,27,85.19,53370,17,21
2467,2026-03-27T07:35:00+05:30,4,1,picker_capacity,Bengaluru Koramangala DS-4 Picker Capacity,11,12,91.67,369000,11,12
2468,2026-03-27T07:35:00+05:30,4,1,packer_capacity,Bengaluru Koramangala DS-4 Packer Capacity,6,8,75.0,254000,6,8
2469,2026-03-27T07:35:00+05:30,4,1,driver_capacity,Bengaluru Koramangala DS-4 Driver Capacity,26,30,86.67,638000,26,30
2470,2026-03-27T07:35:00+05:30,4,1,dispatch_bays,Bengaluru Koramangala DS-4 Dispatch Bays,5,5,100.0,162000,26,30
2471,2026-03-27T07:35:00+05:30,4,1,cold_storage,Bengaluru Koramangala DS-4 Cold Storage,181,226,80.09,192760,17,20
2472,2026-03-27T07:35:00+05:30,4,1,saas_licenses,Bengaluru Koramangala DS-4 Operations SaaS Seats,16,26,61.54,53060,17,20
2473,2026-03-27T07:11:00+05:30,5,1,picker_capacity,Bengaluru Hebbal DS-5 Picker Capacity,5,6,83.33,297000,5,6
2474,2026-03-27T07:11:00+05:30,5,1,packer_capacity,Bengaluru Hebbal DS-5 Packer Capacity,2,4,50.0,218000,2,4
2475,2026-03-27T07:11:00+05:30,5,1,driver_capacity,Bengaluru Hebbal DS-5 Driver Capacity,20,23,86.96,582000,20,23
2476,2026-03-27T07:11:00+05:30,5,1,dispatch_bays,Bengaluru Hebbal DS-5 Dispatch Bays,3,3,100.0,130000,20,23
2477,2026-03-27T07:11:00+05:30,5,1,cold_storage,Bengaluru Hebbal DS-5 Cold Storage,137,204,67.16,187040,7,10
2478,2026-03-27T07:11:00+05:30,5,1,saas_licenses,Bengaluru Hebbal DS-5 Operations SaaS Seats,11,16,68.75,49960,7,10
2479,2026-03-27T07:20:00+05:30,6,1,picker_capacity,Bengaluru Jayanagar DS-6 Picker Capacity,4,6,66.67,297000,4,6
2480,2026-03-27T07:20:00+05:30,6,1,packer_capacity,Bengaluru Jayanagar DS-6 Packer Capacity,3,5,60.0,227000,3,5
2481,2026-03-27T07:20:00+05:30,6,1,driver_capacity,Bengaluru Jayanagar DS-6 Driver Capacity,16,20,80.0,558000,16,20
2482,2026-03-27T07:20:00+05:30,6,1,dispatch_bays,Bengaluru Jayanagar DS-6 Dispatch Bays,3,3,100.0,130000,16,20
2483,2026-03-27T07:20:00+05:30,6,1,cold_storage,Bengaluru Jayanagar DS-6 Cold Storage,82,123,66.67,165980,7,11
2484,2026-03-27T07:20:00+05:30,6,1,saas_licenses,Bengaluru Jayanagar DS-6 Operations SaaS Seats,15,17,88.24,50270,7,11
2485,2026-03-27T07:37:00+05:30,7,1,picker_capacity,Bengaluru HSR DS-7 Picker Capacity,12,14,85.71,393000,12,14
2486,2026-03-27T07:37:00+05:30,7,1,packer_capacity,Bengaluru HSR DS-7 Packer Capacity,7,8,87.5,254000,7,8
2487,2026-03-27T07:37:00+05:30,7,1,driver_capacity,Bengaluru HSR DS-7 Driver Capacity,21,25,84.0,598000,21,25
2488,2026-03-27T07:37:00+05:30,7,1,dispatch_bays,Bengaluru HSR DS-7 Dispatch Bays,5,5,100.0,162000,21,25
2489,2026-03-27T07:37:00+05:30,7,1,cold_storage,Bengaluru HSR DS-7 Cold Storage,315,353,89.24,225780,19,22
2490,2026-03-27T07:37:00+05:30,7,1,saas_licenses,Bengaluru HSR DS-7 Operations SaaS Seats,22,28,78.57,53680,19,22
2491,2026-03-27T07:15:00+05:30,8,2,picker_capacity,Mumbai Powai DS-1 Picker Capacity,6,10,60.0,345000,6,10
2492,2026-03-27T07:15:00+05:30,8,2,packer_capacity,Mumbai Powai DS-1 Packer Capacity,5,6,83.33,236000,5,6
2493,2026-03-27T07:15:00+05:30,8,2,driver_capacity,Mumbai Powai DS-1 Driver Capacity,19,23,82.61,582000,19,23
2494,2026-03-27T07:15:00+05:30,8,2,dispatch_bays,Mumbai Powai DS-1 Dispatch Bays,2,3,66.67,130000,19,23
2495,2026-03-27T07:15:00+05:30,8,2,cold_storage,Mumbai Powai DS-1 Cold Storage,128,140,91.43,170400,11,16
2496,2026-03-27T07:15:00+05:30,8,2,saas_licenses,Mumbai Powai DS-1 Operations SaaS Seats,16,22,72.73,51820,11,16
2497,2026-03-27T07:36:00+05:30,9,2,picker_capacity,Mumbai Andheri DS-2 Picker Capacity,11,13,84.62,381000,11,13
2498,2026-03-27T07:36:00+05:30,9,2,packer_capacity,Mumbai Andheri DS-2 Packer Capacity,6,8,75.0,254000,6,8
2499,2026-03-27T07:36:00+05:30,9,2,driver_capacity,Mumbai Andheri DS-2 Driver Capacity,23,26,88.46,606000,23,26
2500,2026-03-27T07:36:00+05:30,9,2,dispatch_bays,Mumbai Andheri DS-2 Dispatch Bays,4,5,80.0,162000,23,26
2501,2026-03-27T07:36:00+05:30,9,2,cold_storage,Mumbai Andheri DS-2 Cold Storage,203,292,69.52,209920,17,21
2502,2026-03-27T07:36:00+05:30,9,2,saas_licenses,Mumbai Andheri DS-2 Operations SaaS Seats,22,27,81.48,53370,17,21
2503,2026-03-27T07:31:00+05:30,10,2,picker_capacity,Mumbai Bandra DS-3 Picker Capacity,16,17,94.12,429000,16,17
2504,2026-03-27T07:31:00+05:30,10,2,packer_capacity,Mumbai Bandra DS-3 Packer Capacity,9,10,90.0,272000,9,10
2505,2026-03-27T07:31:00+05:30,10,2,driver_capacity,Mumbai Bandra DS-3 Driver Capacity,30,34,88.24,670000,30,34
2506,2026-03-27T07:31:00+05:30,10,2,dispatch_bays,Mumbai Bandra DS-3 Dispatch Bays,7,7,100.0,194000,30,34
2507,2026-03-27T07:31:00+05:30,10,2,cold_storage,Mumbai Bandra DS-3 Cold Storage,243,417,58.27,242420,25,27
2508,2026-03-27T07:31:00+05:30,10,2,saas_licenses,Mumbai Bandra DS-3 Operations SaaS Seats,26,33,78.79,55230,25,27
2509,2026-03-27T07:05:00+05:30,11,2,picker_capacity,Mumbai Thane DS-4 Picker Capacity,7,9,77.78,333000,7,9
2510,2026-03-27T07:05:00+05:30,11,2,packer_capacity,Mumbai Thane DS-4 Packer Capacity,2,4,50.0,218000,2,4
2511,2026-03-27T07:05:00+05:30,11,2,driver_capacity,Mumbai Thane DS-4 Driver Capacity,16,20,80.0,558000,16,20
2512,2026-03-27T07:05:00+05:30,11,2,dispatch_bays,Mumbai Thane DS-4 Dispatch Bays,3,3,100.0,130000,16,20
2513,2026-03-27T07:05:00+05:30,11,2,cold_storage,Mumbai Thane DS-4 Cold Storage,95,124,76.61,166240,9,13
2514,2026-03-27T07:05:00+05:30,11,2,saas_licenses,Mumbai Thane DS-4 Operations SaaS Seats,13,19,68.42,50890,9,13
2515,2026-03-27T07:35:00+05:30,12,2,picker_capacity,Mumbai Ghatkopar DS-5 Picker Capacity,11,12,91.67,369000,11,12
2516,2026-03-27T07:35:00+05:30,12,2,packer_capacity,Mumbai Ghatkopar DS-5 Packer Capacity,8,9,88.89,263000,8,9
2517,2026-03-27T07:35:00+05:30,12,2,driver_capacity,Mumbai Ghatkopar DS-5 Driver Capacity,21,24,87.5,590000,21,24
2518,2026-03-27T07:35:00+05:30,12,2,dispatch_bays,Mumbai Ghatkopar DS-5 Dispatch Bays,5,5,100.0,162000,21,24
2519,2026-03-27T07:35:00+05:30,12,2,cold_storage,Mumbai Ghatkopar DS-5 Cold Storage,216,262,82.44,202120,19,21
2520,2026-03-27T07:35:00+05:30,12,2,saas_licenses,Mumbai Ghatkopar DS-5 Operations SaaS Seats,24,27,88.89,53370,19,21
2521,2026-03-27T07:35:00+05:30,13,2,picker_capacity,Mumbai Navi Mumbai DS-6 Picker Capacity,11,13,84.62,381000,11,13
2522,2026-03-27T07:35:00+05:30,13,2,packer_capacity,Mumbai Navi Mumbai DS-6 Packer Capacity,6,7,85.71,245000,6,7
2523,2026-03-27T07:35:00+05:30,13,2,driver_capacity,Mumbai Navi Mumbai DS-6 Driver Capacity,27,31,87.1,646000,27,31
2524,2026-03-27T07:35:00+05:30,13,2,dispatch_bays,Mumbai Navi Mumbai DS-6 Dispatch Bays,5,5,100.0,162000,27,31
2525,2026-03-27T07:35:00+05:30,13,2,cold_storage,Mumbai Navi Mumbai DS-6 Cold Storage,264,275,96.0,205500,17,20
2526,2026-03-27T07:35:00+05:30,13,2,saas_licenses,Mumbai Navi Mumbai DS-6 Operations SaaS Seats,20,26,76.92,53060,17,20
2527,2026-03-27T07:28:00+05:30,14,2,picker_capacity,Mumbai Powai DS-7 Picker Capacity,12,14,85.71,393000,12,14
2528,2026-03-27T07:28:00+05:30,14,2,packer_capacity,Mumbai Powai DS-7 Packer Capacity,7,9,77.78,263000,7,9
2529,2026-03-27T07:28:00+05:30,14,2,driver_capacity,Mumbai Powai DS-7 Driver Capacity,23,26,88.46,606000,23,26
2530,2026-03-27T07:28:00+05:30,14,2,dispatch_bays,Mumbai Powai DS-7 Dispatch Bays,5,5,100.0,162000,23,26
2531,2026-03-27T07:28:00+05:30,14,2,cold_storage,Mumbai Powai DS-7 Cold Storage,232,283,81.98,207580,19,23
2532,2026-03-27T07:28:00+05:30,14,2,saas_licenses,Mumbai Powai DS-7 Operations SaaS Seats,20,29,68.97,53990,19,23
2533,2026-03-27T07:11:00+05:30,15,3,picker_capacity,Delhi NCR Gurugram DS-1 Picker Capacity,10,12,83.33,369000,10,12
2534,2026-03-27T07:11:00+05:30,15,3,packer_capacity,Delhi NCR Gurugram DS-1 Packer Capacity,9,10,90.0,272000,9,10
2535,2026-03-27T07:11:00+05:30,15,3,driver_capacity,Delhi NCR Gurugram DS-1 Driver Capacity,26,29,89.66,630000,26,29
2536,2026-03-27T07:11:00+05:30,15,3,dispatch_bays,Delhi NCR Gurugram DS-1 Dispatch Bays,5,5,100.0,162000,26,29
2537,2026-03-27T07:11:00+05:30,15,3,cold_storage,Delhi NCR Gurugram DS-1 Cold Storage,213,240,88.75,196400,19,22
2538,2026-03-27T07:11:00+05:30,15,3,saas_licenses,Delhi NCR Gurugram DS-1 Operations SaaS Seats,19,28,67.86,53680,19,22
2539,2026-03-27T07:43:00+05:30,16,3,picker_capacity,Delhi NCR Noida DS-2 Picker Capacity,9,10,90.0,345000,9,10
2540,2026-03-27T07:43:00+05:30,16,3,packer_capacity,Delhi NCR Noida DS-2 Packer Capacity,2,4,50.0,218000,2,4
2541,2026-03-27T07:43:00+05:30,16,3,driver_capacity,Delhi NCR Noida DS-2 Driver Capacity,14,17,82.35,534000,14,17
2542,2026-03-27T07:43:00+05:30,16,3,dispatch_bays,Delhi NCR Noida DS-2 Dispatch Bays,3,3,100.0,130000,14,17
2543,2026-03-27T07:43:00+05:30,16,3,cold_storage,Delhi NCR Noida DS-2 Cold Storage,148,192,77.08,183920,11,14
2544,2026-03-27T07:43:00+05:30,16,3,saas_licenses,Delhi NCR Noida DS-2 Operations SaaS Seats,14,20,70.0,51200,11,14
2545,2026-03-27T07:23:00+05:30,17,3,picker_capacity,Delhi NCR Dwarka DS-3 Picker Capacity,9,10,90.0,345000,9,10
2546,2026-03-27T07:23:00+05:30,17,3,packer_capacity,Delhi NCR Dwarka DS-3 Packer Capacity,4,6,66.67,236000,4,6
2547,2026-03-27T07:23:00+05:30,17,3,driver_capacity,Delhi NCR Dwarka DS-3 Driver Capacity,16,19,84.21,550000,16,19
2548,2026-03-27T07:23:00+05:30,17,3,dispatch_bays,Delhi NCR Dwarka DS-3 Dispatch Bays,3,3,100.0,130000,16,19
2549,2026-03-27T07:23:00+05:30,17,3,cold_storage,Delhi NCR Dwarka DS-3 Cold Storage,128,197,64.97,185220,13,16
2550,2026-03-27T07:23:00+05:30,17,3,saas_licenses,Delhi NCR Dwarka DS-3 Operations SaaS Seats,17,22,77.27,51820,13,16
2551,2026-03-27T07:35:00+05:30,18,3,picker_capacity,Delhi NCR Saket DS-4 Picker Capacity,6,7,85.71,309000,6,7
2552,2026-03-27T07:35:00+05:30,18,3,packer_capacity,Delhi NCR Saket DS-4 Packer Capacity,5,7,71.43,245000,5,7
2553,2026-03-27T07:35:00+05:30,18,3,driver_capacity,Delhi NCR Saket DS-4 Driver Capacity,17,20,85.0,558000,17,20
2554,2026-03-27T07:35:00+05:30,18,3,dispatch_bays,Delhi NCR Saket DS-4 Dispatch Bays,3,3,100.0,130000,17,20
2555,2026-03-27T07:35:00+05:30,18,3,cold_storage,Delhi NCR Saket DS-4 Cold Storage,85,126,67.46,166760,11,14
2556,2026-03-27T07:35:00+05:30,18,3,saas_licenses,Delhi NCR Saket DS-4 Operations SaaS Seats,14,20,70.0,51200,11,14
2557,2026-03-27T07:39:00+05:30,19,3,picker_capacity,Delhi NCR Rohini DS-5 Picker Capacity,12,14,85.71,393000,12,14
2558,2026-03-27T07:39:00+05:30,19,3,packer_capacity,Delhi NCR Rohini DS-5 Packer Capacity,5,7,71.43,245000,5,7
2559,2026-03-27T07:39:00+05:30,19,3,driver_capacity,Delhi NCR Rohini DS-5 Driver Capacity,26,29,89.66,630000,26,29
2560,2026-03-27T07:39:00+05:30,19,3,dispatch_bays,Delhi NCR Rohini DS-5 Dispatch Bays,5,5,100.0,162000,26,29
2561,2026-03-27T07:39:00+05:30,19,3,cold_storage,Delhi NCR Rohini DS-5 Cold Storage,243,292,83.22,209920,17,21
2562,2026-03-27T07:39:00+05:30,19,3,saas_licenses,Delhi NCR Rohini DS-5 Operations SaaS Seats,22,27,81.48,53370,17,21
2563,2026-03-27T07:27:00+05:30,20,3,picker_capacity,Delhi NCR Indirapuram DS-6 Picker Capacity,6,7,85.71,309000,6,7
2564,2026-03-27T07:27:00+05:30,20,3,packer_capacity,Delhi NCR Indirapuram DS-6 Packer Capacity,2,4,50.0,218000,2,4
2565,2026-03-27T07:27:00+05:30,20,3,driver_capacity,Delhi NCR Indirapuram DS-6 Driver Capacity,15,19,78.95,550000,15,19
2566,2026-03-27T07:27:00+05:30,20,3,dispatch_bays,Delhi NCR Indirapuram DS-6 Dispatch Bays,2,3,66.67,130000,15,19
2567,2026-03-27T07:27:00+05:30,20,3,cold_storage,Delhi NCR Indirapuram DS-6 Cold Storage,96,161,59.63,175860,8,11
2568,2026-03-27T07:27:00+05:30,20,3,saas_licenses,Delhi NCR Indirapuram DS-6 Operations SaaS Seats,13,17,76.47,50270,8,11
2569,2026-03-27T07:31:00+05:30,21,4,picker_capacity,Hyderabad Madhapur DS-1 Picker Capacity,13,14,92.86,393000,13,14
2570,2026-03-27T07:31:00+05:30,21,4,packer_capacity,Hyderabad Madhapur DS-1 Packer Capacity,8,9,88.89,263000,8,9
2571,2026-03-27T07:31:00+05:30,21,4,driver_capacity,Hyderabad Madhapur DS-1 Driver Capacity,24,27,88.89,614000,24,27
2572,2026-03-27T07:31:00+05:30,21,4,dispatch_bays,Hyderabad Madhapur DS-1 Dispatch Bays,5,5,100.0,162000,24,27
2573,2026-03-27T07:31:00+05:30,21,4,cold_storage,Hyderabad Madhapur DS-1 Cold Storage,286,367,77.93,229420,21,23
2574,2026-03-27T07:31:00+05:30,21,4,saas_licenses,Hyderabad Madhapur DS-1 Operations SaaS Seats,19,29,65.52,53990,21,23
2575,2026-03-27T07:10:00+05:30,22,4,picker_capacity,Hyderabad Gachibowli DS-2 Picker Capacity,12,13,92.31,381000,12,13
2576,2026-03-27T07:10:00+05:30,22,4,packer_capacity,Hyderabad Gachibowli DS-2 Packer Capacity,7,8,87.5,254000,7,8
2577,2026-03-27T07:10:00+05:30,22,4,driver_capacity,Hyderabad Gachibowli DS-2 Driver Capacity,23,27,85.19,614000,23,27
2578,2026-03-27T07:10:00+05:30,22,4,dispatch_bays,Hyderabad Gachibowli DS-2 Dispatch Bays,5,5,100.0,162000,23,27
2579,2026-03-27T07:10:00+05:30,22,4,cold_storage,Hyderabad Gachibowli DS-2 Cold Storage,195,295,66.1,210700,19,21
2580,2026-03-27T07:10:00+05:30,22,4,saas_licenses,Hyderabad Gachibowli DS-2 Operations SaaS Seats,23,27,85.19,53370,19,21
2581,2026-03-27T07:19:00+05:30,23,4,picker_capacity,Hyderabad Kondapur DS-3 Picker Capacity,9,10,90.0,345000,9,10
2582,2026-03-27T07:19:00+05:30,23,4,packer_capacity,Hyderabad Kondapur DS-3 Packer Capacity,7,8,87.5,254000,7,8
2583,2026-03-27T07:19:00+05:30,23,4,driver_capacity,Hyderabad Kondapur DS-3 Driver Capacity,27,31,87.1,646000,27,31
2584,2026-03-27T07:19:00+05:30,23,4,dispatch_bays,Hyderabad Kondapur DS-3 Dispatch Bays,5,5,100.0,162000,27,31
2585,2026-03-27T07:19:00+05:30,23,4,cold_storage,Hyderabad Kondapur DS-3 Cold Storage,267,321,83.18,217460,16,18
2586,2026-03-27T07:19:00+05:30,23,4,saas_licenses,Hyderabad Kondapur DS-3 Operations SaaS Seats,19,24,79.17,52440,16,18
2587,2026-03-27T07:11:00+05:30,24,4,picker_capacity,Hyderabad Banjara Hills DS-4 Picker Capacity,12,13,92.31,381000,12,13
2588,2026-03-27T07:11:00+05:30,24,4,packer_capacity,Hyderabad Banjara Hills DS-4 Packer Capacity,8,9,88.89,263000,8,9
2589,2026-03-27T07:11:00+05:30,24,4,driver_capacity,Hyderabad Banjara Hills DS-4 Driver Capacity,23,26,88.46,606000,23,26
2590,2026-03-27T07:11:00+05:30,24,4,dispatch_bays,Hyderabad Banjara Hills DS-4 Dispatch Bays,5,5,100.0,162000,23,26
2591,2026-03-27T07:11:00+05:30,24,4,cold_storage,Hyderabad Banjara Hills DS-4 Cold Storage,225,268,83.96,203680,20,22
2592,2026-03-27T07:11:00+05:30,24,4,saas_licenses,Hyderabad Banjara Hills DS-4 Operations SaaS Seats,21,28,75.0,53680,20,22
2593,2026-03-27T07:33:00+05:30,25,4,picker_capacity,Hyderabad Kukatpally DS-5 Picker Capacity,12,13,92.31,381000,12,13
2594,2026-03-27T07:33:00+05:30,25,4,packer_capacity,Hyderabad Kukatpally DS-5 Packer Capacity,9,10,90.0,272000,9,10
2595,2026-03-27T07:33:00+05:30,25,4,driver_capacity,Hyderabad Kukatpally DS-5 Driver Capacity,25,28,89.29,622000,25,28
2596,2026-03-27T07:33:00+05:30,25,4,dispatch_bays,Hyderabad Kukatpally DS-5 Dispatch Bays,5,5,100.0,162000,25,28
2597,2026-03-27T07:33:00+05:30,25,4,cold_storage,Hyderabad Kukatpally DS-5 Cold Storage,182,225,80.89,192500,21,23
2598,2026-03-27T07:33:00+05:30,25,4,saas_licenses,Hyderabad Kukatpally DS-5 Operations SaaS Seats,20,29,68.97,53990,21,23
2599,2026-03-27T07:11:00+05:30,26,5,picker_capacity,Pune Baner DS-1 Picker Capacity,6,7,85.71,309000,6,7
2600,2026-03-27T07:11:00+05:30,26,5,packer_capacity,Pune Baner DS-1 Packer Capacity,4,6,66.67,236000,4,6
2601,2026-03-27T07:11:00+05:30,26,5,driver_capacity,Pune Baner DS-1 Driver Capacity,18,22,81.82,574000,18,22
2602,2026-03-27T07:11:00+05:30,26,5,dispatch_bays,Pune Baner DS-1 Dispatch Bays,3,3,100.0,130000,18,22
2603,2026-03-27T07:11:00+05:30,26,5,cold_storage,Pune Baner DS-1 Cold Storage,79,133,59.4,168580,10,13
2604,2026-03-27T07:11:00+05:30,26,5,saas_licenses,Pune Baner DS-1 Operations SaaS Seats,14,19,73.68,50890,10,13
2605,2026-03-27T07:23:00+05:30,27,5,picker_capacity,Pune Kothrud DS-2 Picker Capacity,10,11,90.91,357000,10,11
2606,2026-03-27T07:23:00+05:30,27,5,packer_capacity,Pune Kothrud DS-2 Packer Capacity,7,8,87.5,254000,7,8
2607,2026-03-27T07:23:00+05:30,27,5,driver_capacity,Pune Kothrud DS-2 Driver Capacity,29,32,90.62,654000,29,32
2608,2026-03-27T07:23:00+05:30,27,5,dispatch_bays,Pune Kothrud DS-2 Dispatch Bays,5,5,100.0,162000,29,32
2609,2026-03-27T07:23:00+05:30,27,5,cold_storage,Pune Kothrud DS-2 Cold Storage,228,368,61.96,229680,17,19
2610,2026-03-27T07:23:00+05:30,27,5,saas_licenses,Pune Kothrud DS-2 Operations SaaS Seats,17,25,68.0,52750,17,19
2611,2026-03-27T07:21:00+05:30,28,5,picker_capacity,Pune Wakad DS-3 Picker Capacity,9,10,90.0,345000,9,10
2612,2026-03-27T07:21:00+05:30,28,5,packer_capacity,Pune Wakad DS-3 Packer Capacity,6,7,85.71,245000,6,7
2613,2026-03-27T07:21:00+05:30,28,5,driver_capacity,Pune Wakad DS-3 Driver Capacity,27,31,87.1,646000,27,31
2614,2026-03-27T07:21:00+05:30,28,5,dispatch_bays,Pune Wakad DS-3 Dispatch Bays,5,5,100.0,162000,27,31
2615,2026-03-27T07:21:00+05:30,28,5,cold_storage,Pune Wakad DS-3 Cold Storage,273,321,85.05,217460,15,17
2616,2026-03-27T07:21:00+05:30,28,5,saas_licenses,Pune Wakad DS-3 Operations SaaS Seats,17,23,73.91,52130,15,17
2617,2026-03-27T07:21:00+05:30,29,5,picker_capacity,Pune Viman Nagar DS-4 Picker Capacity,9,11,81.82,357000,9,11
